STATE/UT,DISTRICT,Change in Crime Pct 2001-2002,Change in Crime Pct 2002-2003,Change in Crime Pct 2003-2004,Change in Crime Pct 2004-2005,Change in Crime Pct 2005-2006,Change in Crime Pct 2006-2007,Change in Crime Pct 2007-2008,Change in Crime Pct 2008-2009,Change in Crime Pct 2009-2010,Change in Crime Pct 2010-2011,Change in Crime Pct 2011-2012,Change in Crime Pct 2012-2013,Change in Crime Pct 2013-2014,rolling_mean_3,rolling_std_3,diff_Change in Crime Pct 2002-2003,diff_Change in Crime Pct 2003-2004,diff_Change in Crime Pct 2004-2005,diff_Change in Crime Pct 2005-2006,diff_Change in Crime Pct 2006-2007,diff_Change in Crime Pct 2007-2008,diff_Change in Crime Pct 2008-2009,diff_Change in Crime Pct 2009-2010,diff_Change in Crime Pct 2010-2011,diff_Change in Crime Pct 2011-2012,diff_Change in Crime Pct 2012-2013,diff_Change in Crime Pct 2013-2014,zscore_mean,zscore_std,STATE_norm,DISTRICT_norm,Predicted Change 2014-2015_RF,Predicted Change 2014-2015_XGB
haryana,bhiwani,1.0106482411915532,-0.8663124786090313,0.10525573756925818,0.25701795961263557,0.5543349188852456,-0.5679303773132989,-0.21352065958805969,-0.23217588798012587,-1.2226379208071987,-0.26043327921248577,2.221136923805293,0.7512261112624053,-1.5366092888161889,22.454412692513728,43.03284653799174,-42.65356265356266,22.07869634340223,3.4487666034155584,6.756469337114499,-25.50325780414276,8.053891027421724,-0.42393639069977773,-22.508054605241306,21.865910955328513,56.39319407008087,-33.4034336875246,-51.99060883312392,11.578672331196621,22.724803030558004,haryana,bhiwani,-1.087125397850908,0.41525272
haryana,faridabad,2.8669209530065016,-0.3827251532064112,-0.7284296952560435,-0.8294266108301519,-0.7143319889360995,-0.5637242303661296,0.22919214151210474,-0.7538174059846473,0.7090767583262744,-0.35828450656889405,-0.22780602929686605,0.37048171976022853,0.3828740478401338,22.106184690838518,19.147534540203722,-178.26101434797087,-18.96380107749203,-5.54023792985824,6.3135748860789,8.261666327305036,43.4958368155508,-53.923496074076766,80.24781440514997,-58.550653067168106,7.157464212678937,32.819383259911895,0.6797875526917494,12.496417311227756,54.85551611517277,haryana,faridabad,0.08103002274580587,-0.40000755
haryana,fatehabad,-1.1587845511902333,-1.1835964817301339,-0.1543858418260489,1.1620429998257986,0.1406801873647111,0.43342301317623616,0.5063112629090241,-1.115783603871566,-0.14974751928986438,-0.6244025254927463,0.8553107125508026,2.0933684643129866,-0.8044361167389664,31.885893170635352,46.99020877592165,-0.8018653321201121,33.261754068716094,42.54399506020377,-33.00813008130081,9.460784313725489,2.355582951743571,-52.42242787152966,31.2200956937799,-15.339773484343771,47.82097649186257,40.01121914734481,-93.65047306849783,8.786868680672926,32.31773242435178,haryana,fatehabad,-0.7731560176097422,-0.20333295
haryana,gurgaon,-0.036526361060155145,-0.898636312502066,-0.1566676066188524,-1.0650888510443877,1.1177194217631374,0.11100610878207098,-0.5734886388941869,-0.4946942439941774,-0.5284349562979382,-0.33657297308378437,0.0006664084323212245,2.7928108111732706,0.0679071933447474,55.605715197139375,67.70776344731566,-36.64276521419379,31.53633134669797,-38.611161278670764,92.77718104785774,-42.78892675333418,-29.093481971179813,3.3490444086470577,-1.4341012965208462,8.154822470947357,14.33388334887725,118.67615218063719,-115.8181776377808,15.066014873946214,42.50358687184553,haryana,gurgaon,-0.04641559510052434,-0.8437734
haryana,hissar,-0.7995409354334393,-1.2030949785979956,0.7745078653862589,-0.09395398520874267,-0.18382773377055633,-0.7884101746316733,1.666103404780038,-0.455132600100767,1.055035171602036,-0.4180832152505611,1.0185431767444277,0.974319597965763,-1.5464655934847895,11.288338230757986,22.843035922047548,-6.278243208936279,30.766317016317018,-13.510990183525395,-1.3981999712979478,-9.405718187862778,38.18579809123545,-33.00087254178133,23.4942524245295,-22.91786110155563,22.3501413059646,-0.6880029771596057,-39.21681067870803,8.973414848551597,15.55737903083334,haryana,hissar,-1.2548527886416672,-3.0418441
haryana,jhajjar,-0.00753919973029885,-0.8842624765557835,-0.6245757606997207,-0.5191893696953437,-1.0673346486983466,1.2914741377812426,1.3400997302081752,-1.2453037402626108,1.9110110533412625,-0.5811900467560007,-0.36254905594463305,0.4111247493075823,0.33823462770447543,7.3843246767516035,10.649004007822228,-21.85464131048767,6.473376694961969,2.6270339060085455,-13.663967611336036,58.799533799533805,1.212121212121204,-64.44800427179281,78.67947561169788,-62.124689233122965,5.450203680292175,19.285861288330935,-1.816978634902629,4.170235333862376,24.927638957666144,haryana,jhajjar,0.021553523859936807,-0.042413875
haryana,jind,-1.2381693591652694,-1.305491173655937,-0.6399520397044551,0.3301350534040286,1.4726962171914684,0.7947568511726275,0.03143426526632022,1.038831578553621,-0.9956222504876884,-0.43682759537631055,0.32700644431352655,1.510915277388364,-0.8897132689002961,16.290134849602193,32.13311746596486,-1.8021883715940774,17.816318486401258,25.968992248062015,30.586080586080584,-18.148269640806948,-20.433957380726426,26.967777641126553,-54.46182728410513,14.958795112247799,20.44764887238123,31.692947496101194,-64.26423416198877,7.829032702079922,26.769753388686652,haryana,jind,-0.42230425144628736,-0.21312426
haryana,kaithal,-1.0961400122191902,0.9092581291639539,0.211890874403636,-0.889161208910812,0.841838789631964,0.46935494328518335,-0.8838654210935871,0.7262201513874396,-1.446406511863559,-0.38909483831921077,-0.21435612369024404,2.1170761829081974,-0.3566149546837711,20.356858027349478,34.5635628128884,49.90395308866647,-17.35385210994967,-27.399472643375084,43.075607252822444,-9.269189998129331,-33.67463257745389,40.06667465165489,-54.06540319583798,26.311000827129856,4.348339832210801,58.01725156563867,-61.55733564263549,7.532013754180894,24.8848106811584,haryana,kaithal,-0.30002158769128495,-0.50686675
haryana,karnal,-0.49016639811068885,0.502795442941099,0.6740904484983452,-0.022590177435120564,-0.6662418488881117,-1.1529274536764054,-0.4892265234330093,1.150795731471491,-0.5111321590575828,-1.012924693836029,0.6406179258329808,2.280564782982243,-0.9036550772892118,30.725394005360453,44.14480803801559,27.52794585170752,4.7488226059654615,-19.314122410097642,-17.843997248022017,-13.492416749093309,18.399824156500717,45.46644388749652,-46.07373525196804,-13.911227154046998,45.84126984126984,45.4643536306128,-88.27633476895377,12.081377320844448,27.723065191053802,haryana,karnal,-0.695590017396124,0.019440968
haryana,kurukshetra,-0.3051371717092598,0.20853062204578848,0.5995439751377248,-0.9889440156042969,0.773957329800121,-1.2328992936513692,0.14525962139482199,1.122189653711188,-1.3445467315993693,-0.5420895047209231,0.9277222520465661,1.7256219943164224,-1.0892087311674141,17.695580642792567,32.164122604110084,11.38842448849614,8.66907775768535,-35.21804511278195,39.08492822966507,-44.49361122748219,30.55488182822648,21.659317634549836,-54.68951216850377,17.79111644657863,32.586898395721924,17.690073379535264,-62.40704119432917,6.136203537496726,22.170797209697973,haryana,kurukshetra,-0.8257307517321238,-0.3860104
