state_norm,district_norm,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_mean,lag_std,lag_last,lag_slope
odisha,sonepur,-0.7235493718825273,-16.146044624746448,0.22092143185517832,31.126436781609197,1.556934801571027,44.03030303030303,10.01083367478491,22.671184527711965,44.03030303030303,8.79382044684669
odisha,sambalpur,-0.6907214158442891,-17.742551566080976,1.6617563340640389,53.97265336289727,1.0994765042539656,-12.900327898306607,4.233380886830567,25.656118971364148,-12.900327898306607,1.3653985379293272
odisha,rourkela,-0.9723668220366167,-13.616707366707367,0.7254294053366301,76.17598028556932,0.47000274765159333,-11.460371819960862,8.553661071642116,33.71123479049711,-11.460371819960862,1.8648758923910949
odisha,rayagada,0.6396177699479875,8.380952380952383,-0.4896451695277082,-22.495836002562463,1.9013901162684141,47.6313671380936,5.9279743721953695,22.97158680815641,47.6313671380936,5.528967691818324
odisha,puri,-0.48027964457113587,-4.395604395604396,1.4746065221849292,66.3157894736842,0.32198175699592524,-39.100599600266484,4.022649018737174,34.209299130609025,-39.100599600266484,-3.260218810547898
odisha,nuapada,-0.024345373110272028,37.10927408938259,0.23937806801956338,8.084932625561454,2.492229245710523,69.06534325889163,19.49446865240925,28.0661691415146,69.06534325889163,7.126938948186716
odisha,nayagarh,1.9225515246318725,140.4471544715447,-1.1228616619852747,-126.44927536231883,0.2194637245678749,55.73498964803312,11.792003724078912,87.16869688816841,55.73498964803312,-7.912779866407361
odisha,mayurbhanj,0.30037652830367817,17.471771347918136,-0.1827992026221451,-6.75173633861879,0.6763284299636078,12.005162687550762,3.919850575415875,8.981785561074176,12.005162687550762,0.04481899732500533
uttar pradesh,moradabad,-1.1769991293377164,-16.576504325848155,-0.11496611398643851,21.870878325895916,1.4622177300722035,32.4795891016307,6.324035931404418,17.729159961484772,32.4795891016307,6.9824271932138675
odisha,koraput,0.4463277609749805,22.170212765957448,-0.5048042438517545,-25.327721923466605,0.8839091611267743,36.98008980267045,5.774668887235215,21.45550465680349,36.98008980267045,2.685342334696299
odisha,khurda,-0.16069480056667462,11.067691650651291,1.954087683320135,169.42253824606766,-0.7627964803710303,-217.6589860377049,-6.023026623100587,123.27910569834938,-217.6589860377049,-27.30041342902886
odisha,keonjhar,0.9487139943788323,52.7455754284109,1.957331261323995,26.36877247046739,-0.06618067347323887,-52.901658090337335,4.842092398461756,35.042984315266864,-52.901658090337335,-11.522162500573996
odisha,kendrapara,1.350930299292007,57.09867452135492,-0.7849163898182372,-128.73353596757852,-0.19430791387946814,35.59764746583636,-5.944251330798821,64.63783495537137,35.59764746583636,-3.674113744306904
odisha,kandhamal,0.19724678233371737,-7.8653946785814925,0.3507754488248914,2.8441596652391388,0.8176088315100482,8.648213442905133,0.8321015820385728,5.318295761957815,8.648213442905133,2.022777944272741
odisha,kalahandi,-1.453707498505815,-84.19056938413553,0.1664204755171386,38.519793459552496,0.03646881777161019,-3.089700996677742,-8.335215854412974,40.41450250799334,-3.089700996677742,8.081557717111341
odisha,jharsuguda,0.0667358866739753,5.236644798500468,0.11544605718454769,1.5003681885125193,1.126009295418662,31.1273173391494,6.528753594239929,12.199355520822627,31.1273173391494,4.1244549395559895
uttar pradesh,muzaffarnagar,-1.3640581935562723,-17.670934046338008,0.04102278330968769,32.088765192076366,1.6650161758479454,37.08821306717823,8.64133749641966,21.326437322096126,37.08821306717823,8.066198553685627
